station,cast,year,month,day,hour,minute,bottom_depth,bottle,pressure,depth,temperature,salinity,oxygen
66,1,2010,3,30,23.0,29.0,5601.2,4.0,150.6,150.0,14.543,35.366,206.0
66,1,2010,3,30,23.0,29.0,5601.2,5.0,252.1,250.0,11.998,35.044,180.6
66,1,2010,3,30,23.0,29.0,5601.2,6.0,349.1,347.0,9.9452,34.807,148.1
66,1,2010,3,30,23.0,29.0,5601.2,7.0,499.3,496.0,7.072,34.565,126.2
66,1,2010,3,30,23.0,29.0,5601.2,8.0,649.5,644.0,5.4034,34.476,134.7
66,1,2010,3,30,23.0,29.0,5601.2,9.0,801.9,795.0,4.3745,34.45,158.4
66,1,2010,3,30,23.0,29.0,5601.2,10.0,951.6,944.0,3.919,34.502,166.8
66,1,2010,3,30,23.0,29.0,5601.2,11.0,1099.8,1090.0,3.7244,34.584,175.5
66,1,2010,3,30,23.0,29.0,5601.2,12.0,1302.1,1290.0,3.6681,34.716,189.8
66,1,2010,3,30,23.0,29.0,5601.2,13.0,1501.0,1486.0,3.5421,34.798,204.9
66,1,2010,3,30,23.0,29.0,5601.2,14.0,1700.4,1683.0,3.3615,34.854,221.0
66,1,2010,3,30,23.0,29.0,5601.2,15.0,1999.9,1978.0,3.1027,34.897,236.7
66,1,2010,3,30,23.0,29.0,5601.2,16.0,2299.7,2273.0,2.8328,34.896,239.6
66,1,2010,3,30,23.0,29.0,5601.2,17.0,2700.6,2667.0,2.6098,34.89,236.8
66,1,2010,3,30,23.0,29.0,5601.2,18.0,3101.5,3060.0,2.4856,34.891,234.6
66,1,2010,3,30,23.0,29.0,5601.2,19.0,3499.7,3449.0,2.4117,34.89,232.4
66,1,2010,3,30,23.0,29.0,5601.2,20.0,3901.2,3842.0,2.3921,34.888,232.8
66,1,2010,3,30,23.0,29.0,5601.2,21.0,4299.8,4230.0,2.3933,34.886,233.2
66,1,2010,3,30,23.0,29.0,5601.2,22.0,4699.5,4619.0,2.4145,34.884,234.1
66,1,2010,3,30,23.0,29.0,5601.2,23.0,5100.4,5009.0,2.4471,34.882,234.4
66,1,2010,3,30,23.0,29.0,5601.2,24.0,5591.2,5485.0,2.5031,34.881,233.9
67,1,2010,3,31,6.0,51.0,5624.9,1.0,4.6,5.0,23.708,36.15,213.3
67,1,2010,3,31,6.0,51.0,5624.9,2.0,44.2,44.0,23.577,36.135,214.6
67,1,2010,3,31,6.0,51.0,5624.9,3.0,75.4,75.0,18.665,35.669,243.5
67,1,2010,3,31,6.0,51.0,5624.9,4.0,150.0,149.0,14.48,35.339,173.0
67,1,2010,3,31,6.0,51.0,5624.9,5.0,274.7,273.0,11.121,34.941,178.8
67,1,2010,3,31,6.0,51.0,5624.9,6.0,401.0,398.0,8.0981,34.608,166.1
67,1,2010,3,31,6.0,51.0,5624.9,7.0,550.0,546.0,5.7668,34.46,154.9
67,1,2010,3,31,6.0,51.0,5624.9,8.0,699.8,694.0,4.5917,34.436,161.8
67,1,2010,3,31,6.0,51.0,5624.9,9.0,799.9,793.0,4.1309,34.457,166.3
67,1,2010,3,31,6.0,51.0,5624.9,10.0,1000.3,992.0,3.758,34.547,172.8
67,1,2010,3,31,6.0,51.0,5624.9,11.0,1199.3,1188.0,3.7014,34.666,180.6
67,1,2010,3,31,6.0,51.0,5624.9,12.0,1402.5,1389.0,3.6719,34.776,197.0
67,1,2010,3,31,6.0,51.0,5624.9,13.0,1598.1,1582.0,3.5055,34.846,214.4
67,1,2010,3,31,6.0,51.0,5624.9,14.0,1900.9,1881.0,3.2203,34.896,232.8
67,1,2010,3,31,6.0,51.0,5624.9,15.0,2200.3,2175.0,2.9661,34.903,238.3
67,1,2010,3,31,6.0,51.0,5624.9,16.0,2499.9,2470.0,2.7508,34.897,236.9
67,1,2010,3,31,6.0,51.0,5624.9,17.0,2899.3,2862.0,2.5586,34.892,234.7
67,1,2010,3,31,6.0,51.0,5624.9,18.0,3300.3,3255.0,2.4505,34.889,232.4
67,1,2010,3,31,6.0,51.0,5624.9,19.0,3698.8,3644.0,2.4064,34.889,231.3
67,1,2010,3,31,6.0,51.0,5624.9,20.0,4099.5,4035.0,2.3879,34.89,231.5
67,1,2010,3,31,6.0,51.0,5624.9,21.0,4500.0,4425.0,2.4025,34.885,233.1
67,1,2010,3,31,6.0,51.0,5624.9,22.0,4900.9,4815.0,2.4288,34.883,232.8
67,1,2010,3,31,6.0,51.0,5624.9,23.0,5200.6,5106.0,2.455,34.883,233.9
67,1,2010,3,31,6.0,51.0,5624.9,24.0,5614.9,5508.0,2.5027,34.88,234.8
68,1,2010,3,31,14.0,0.0,5614.5,1.0,5.8,6.0,23.934,36.336,212.3
68,1,2010,3,31,14.0,0.0,5614.5,2.0,30.4,30.0,23.912,35.945,212.5
68,1,2010,3,31,14.0,0.0,5614.5,3.0,59.9,60.0,20.214,36.332,242.6
68,1,2010,3,31,14.0,0.0,5614.5,4.0,99.9,99.0,17.992,35.795,221.8
68,1,2010,3,31,14.0,0.0,5614.5,5.0,201.1,200.0,13.144,35.167,169.2
68,1,2010,3,31,14.0,0.0,5614.5,6.0,301.0,299.0,10.725,34.898,164.2
68,1,2010,3,31,14.0,0.0,5614.5,7.0,449.7,446.0,7.4189,34.567,153.3
68,1,2010,3,31,14.0,0.0,5614.5,8.0,600.0,595.0,5.4934,34.458,150.6
68,1,2010,3,31,14.0,0.0,5614.5,9.0,749.8,744.0,4.354,34.44,166.3
68,1,2010,3,31,14.0,0.0,5614.5,10.0,901.8,894.0,3.9123,34.49,169.0
68,1,2010,3,31,14.0,0.0,5614.5,11.0,1100.3,1091.0,3.717,34.608,175.1
68,1,2010,3,31,14.0,0.0,5614.5,12.0,1299.8,1288.0,3.7012,34.732,190.3
68,1,2010,3,31,14.0,0.0,5614.5,13.0,1501.7,1487.0,3.6082,34.82,207.7
68,1,2010,3,31,14.0,0.0,5614.5,14.0,1701.1,1684.0,3.4192,34.874,223.0
68,1,2010,3,31,14.0,0.0,5614.5,15.0,2100.2,2077.0,3.056,34.904,238.0
68,1,2010,3,31,14.0,0.0,5614.5,16.0,2401.0,2373.0,2.8137,34.897,238.6
68,1,2010,3,31,14.0,0.0,5614.5,17.0,2802.6,2767.0,2.616,34.892,235.8
68,1,2010,3,31,14.0,0.0,5614.5,18.0,3201.4,3158.0,2.4899,34.89,231.4
68,1,2010,3,31,14.0,0.0,5614.5,19.0,3601.1,3549.0,2.4196,34.89,231.3
68,1,2010,3,31,14.0,0.0,5614.5,20.0,4000.8,3939.0,2.3959,34.888,232.2
68,1,2010,3,31,14.0,0.0,5614.5,21.0,4400.8,4329.0,2.3997,34.886,231.5
68,1,2010,3,31,14.0,0.0,5614.5,22.0,4700.4,4621.0,2.4154,34.884,233.4
68,1,2010,3,31,14.0,0.0,5614.5,23.0,5100.2,5009.0,2.4445,34.883,233.9
68,1,2010,3,31,14.0,0.0,5614.5,24.0,5604.5,5498.0,2.5037,34.885,233.7
69,1,2010,3,31,21.0,1.0,5615.5,1.0,4.7,5.0,23.95,36.329,212.5
69,1,2010,3,31,21.0,1.0,5615.5,2.0,40.2,40.0,23.934,36.31,215.5
69,1,2010,3,31,21.0,1.0,5615.5,3.0,99.9,99.0,18.642,35.89,229.7
69,1,2010,3,31,21.0,1.0,5615.5,4.0,150.3,149.0,15.431,35.457,196.4
69,1,2010,3,31,21.0,1.0,5615.5,5.0,248.0,246.0,12.253,35.067,182.4
69,1,2010,3,31,21.0,1.0,5615.5,6.0,349.7,347.0,9.6557,34.773,170.4
69,1,2010,3,31,21.0,1.0,5615.5,7.0,500.3,497.0,6.6362,34.506,157.2
69,1,2010,3,31,21.0,1.0,5615.5,8.0,650.1,645.0,4.9509,34.436,165.0
69,1,2010,3,31,21.0,1.0,5615.5,9.0,800.5,794.0,4.1406,34.456,167.0
69,1,2010,3,31,21.0,1.0,5615.5,10.0,998.9,990.0,3.7798,34.541,171.6
69,1,2010,3,31,21.0,1.0,5615.5,11.0,1200.0,1189.0,3.7308,34.678,185.3
69,1,2010,3,31,21.0,1.0,5615.5,12.0,1400.7,1387.0,3.6816,34.776,199.2
69,1,2010,3,31,21.0,1.0,5615.5,13.0,1601.2,1585.0,3.5694,34.855,217.1
69,1,2010,3,31,21.0,1.0,5615.5,14.0,1800.5,1782.0,3.355,34.884,228.7
69,1,2010,3,31,21.0,1.0,5615.5,15.0,2199.9,2175.0,2.966,34.9,238.9
69,1,2010,3,31,21.0,1.0,5615.5,16.0,2499.4,2469.0,2.7329,34.894,237.8
69,1,2010,3,31,21.0,1.0,5615.5,17.0,2900.5,2863.0,2.5457,34.889,236.0
69,1,2010,3,31,21.0,1.0,5615.5,18.0,3300.5,3255.0,2.4428,34.888,232.3
69,1,2010,3,31,21.0,1.0,5615.5,19.0,3702.1,3648.0,2.3939,34.889,232.7
69,1,2010,3,31,21.0,1.0,5615.5,20.0,4100.9,4037.0,2.39,34.886,232.3
69,1,2010,3,31,21.0,1.0,5615.5,21.0,4499.0,4425.0,2.3997,34.884,233.7
69,1,2010,3,31,21.0,1.0,5615.5,22.0,4899.6,4814.0,2.4198,34.881,235.3
69,1,2010,3,31,21.0,1.0,5615.5,23.0,5300.0,5203.0,2.4602,34.88,235.0
69,1,2010,3,31,21.0,1.0,5615.5,24.0,5605.5,5499.0,2.4958,34.878,234.6
70,1,2010,4,1,3.0,55.0,5605.1,1.0,5.5,5.0,23.977,36.326,211.4
70,1,2010,4,1,3.0,55.0,5605.1,2.0,50.4,50.0,20.649,36.03,239.8
70,1,2010,4,1,3.0,55.0,5605.1,3.0,126.2,125.0,18.594,35.95,213.4
70,1,2010,4,1,3.0,55.0,5605.1,4.0,199.4,198.0,13.914,35.269,190.5
70,1,2010,4,1,3.0,55.0,5605.1,5.0,300.8,299.0,11.106,34.938,171.2
70,1,2010,4,1,3.0,55.0,5605.1,6.0,399.3,396.0,8.7601,34.675,170.9
70,1,2010,4,1,3.0,55.0,5605.1,7.0,499.8,496.0,6.7234,34.512,159.0
70,1,2010,4,1,3.0,55.0,5605.1,8.0,599.8,595.0,5.5685,34.457,155.4
70,1,2010,4,1,3.0,55.0,5605.1,9.0,699.8,694.0,4.6968,34.439,160.4
70,1,2010,4,1,3.0,55.0,5605.1,10.0,849.9,843.0,4.0045,34.475,166.9
70,1,2010,4,1,3.0,55.0,5605.1,11.0,1001.2,993.0,3.7675,34.554,172.4
70,1,2010,4,1,3.0,55.0,5605.1,12.0,1300.0,1288.0,3.7246,34.74,191.2
70,1,2010,4,1,3.0,55.0,5605.1,13.0,1600.2,1584.0,3.6223,34.857,214.1
70,1,2010,4,1,3.0,55.0,5605.1,14.0,1900.2,1880.0,3.2635,34.896,231.8
70,1,2010,4,1,3.0,55.0,5605.1,15.0,2200.5,2176.0,2.9932,34.905,237.9
70,1,2010,4,1,3.0,55.0,5605.1,16.0,2500.9,2471.0,2.7381,34.894,238.4
70,1,2010,4,1,3.0,55.0,5605.1,17.0,2801.0,2766.0,2.5817,34.891,234.6
70,1,2010,4,1,3.0,55.0,5605.1,18.0,3100.9,3060.0,2.4968,34.89,233.7
70,1,2010,4,1,3.0,55.0,5605.1,19.0,3399.2,3352.0,2.43,34.888,232.1
70,1,2010,4,1,3.0,55.0,5605.1,20.0,3800.6,3744.0,2.3915,34.888,232.6
70,1,2010,4,1,3.0,55.0,5605.1,21.0,4200.9,4134.0,2.3852,34.885,232.7
70,1,2010,4,1,3.0,55.0,5605.1,22.0,4599.5,4523.0,2.4068,34.884,233.9
70,1,2010,4,1,3.0,55.0,5605.1,23.0,5000.0,4912.0,2.432,34.881,233.9
70,1,2010,4,1,3.0,55.0,5605.1,24.0,5595.1,5490.0,2.5022,34.88,234.0
71,1,2010,4,1,10.0,53.0,5612.8,1.0,5.9,6.0,24.23,36.415,211.3
71,1,2010,4,1,10.0,53.0,5612.8,2.0,76.0,76.0,18.867,35.859,238.4
71,1,2010,4,1,10.0,53.0,5612.8,3.0,150.2,149.0,15.347,35.488,145.3
71,1,2010,4,1,10.0,53.0,5612.8,4.0,249.6,248.0,12.232,35.069,166.1
71,1,2010,4,1,10.0,53.0,5612.8,5.0,350.1,348.0,9.9714,34.815,149.9
71,1,2010,4,1,10.0,53.0,5612.8,6.0,449.6,446.0,7.5907,34.591,139.7
71,1,2010,4,1,10.0,53.0,5612.8,7.0,549.7,546.0,6.242,34.508,132.3
71,1,2010,4,1,10.0,53.0,5612.8,8.0,650.0,645.0,5.2749,34.468,136.6
71,1,2010,4,1,10.0,53.0,5612.8,9.0,749.8,744.0,4.6151,34.461,146.1
71,1,2010,4,1,10.0,53.0,5612.8,10.0,900.4,893.0,4.0621,34.504,155.9
71,1,2010,4,1,10.0,53.0,5612.8,11.0,1100.2,1091.0,3.7687,34.613,172.1
71,1,2010,4,1,10.0,53.0,5612.8,12.0,1299.9,1288.0,3.6921,34.742,189.8
71,1,2010,4,1,10.0,53.0,5612.8,13.0,1501.1,1487.0,3.6131,34.829,203.4
71,1,2010,4,1,10.0,53.0,5612.8,14.0,1799.6,1781.0,3.3687,34.896,226.7
71,1,2010,4,1,10.0,53.0,5612.8,15.0,2100.5,2077.0,3.1139,34.908,233.8
71,1,2010,4,1,10.0,53.0,5612.8,16.0,2400.5,2372.0,2.8813,34.904,235.6
71,1,2010,4,1,10.0,53.0,5612.8,17.0,2799.9,2765.0,2.6205,34.895,233.9
71,1,2010,4,1,10.0,53.0,5612.8,18.0,3200.1,3157.0,2.4983,34.892,231.7
71,1,2010,4,1,10.0,53.0,5612.8,19.0,3601.6,3550.0,2.4264,34.89,231.2
71,1,2010,4,1,10.0,53.0,5612.8,20.0,4001.8,3940.0,2.3905,34.888,232.7
71,1,2010,4,1,10.0,53.0,5612.8,21.0,4399.7,4328.0,2.4004,34.886,233.1
71,1,2010,4,1,10.0,53.0,5612.8,22.0,4799.0,4717.0,2.4209,34.883,233.8
71,1,2010,4,1,10.0,53.0,5612.8,23.0,5198.7,5105.0,2.4491,34.881,234.5
71,1,2010,4,1,10.0,53.0,5612.8,24.0,5602.8,5497.0,2.5005,34.881,234.8
72,3,2010,4,1,7.0,9.0,5328.8,1.0,5.3,5.0,24.255,36.348,210.1
72,3,2010,4,1,7.0,9.0,5328.8,2.0,50.1,50.0,23.634,36.28,215.8
72,3,2010,4,1,7.0,9.0,5328.8,3.0,99.8,99.0,17.812,35.809,191.5
72,3,2010,4,1,7.0,9.0,5328.8,4.0,124.9,124.0,15.775,35.55,171.9
72,3,2010,4,1,7.0,9.0,5328.8,5.0,149.6,149.0,14.551,35.37,132.0
72,3,2010,4,1,7.0,9.0,5328.8,6.0,175.3,174.0,13.653,35.299,62.4
72,3,2010,4,1,7.0,9.0,5328.8,7.0,200.9,200.0,13.186,35.267,39.7
72,3,2010,4,1,7.0,9.0,5328.8,8.0,249.5,248.0,12.015,35.117,46.6
72,3,2010,4,1,7.0,9.0,5328.8,9.0,301.1,299.0,11.098,35.025,43.7
72,3,2010,4,1,7.0,9.0,5328.8,10.0,349.6,347.0,9.9827,34.886,62.6
72,3,2010,4,1,7.0,9.0,5328.8,11.0,400.6,398.0,9.2466,34.824,30.2
72,3,2010,4,1,7.0,9.0,5328.8,12.0,449.8,447.0,8.5181,34.751,45.2
72,3,2010,4,1,7.0,9.0,5328.8,13.0,499.9,496.0,7.8672,34.692,49.4
72,3,2010,4,1,7.0,9.0,5328.8,14.0,549.5,545.0,6.9942,34.609,76.1
72,3,2010,4,1,7.0,9.0,5328.8,15.0,600.6,596.0,6.3767,34.558,99.7
72,3,2010,4,1,7.0,9.0,5328.8,16.0,650.4,645.0,5.751,34.511,113.4
72,3,2010,4,1,7.0,9.0,5328.8,17.0,699.4,694.0,5.299,34.49,118.5
72,3,2010,4,1,7.0,9.0,5328.8,18.0,750.1,744.0,4.9539,34.473,135.3
72,3,2010,4,1,7.0,9.0,5328.8,19.0,800.5,794.0,4.6288,34.47,142.6
72,3,2010,4,1,7.0,9.0,5328.8,20.0,898.8,891.0,4.2317,34.487,150.4
72,3,2010,4,1,7.0,9.0,5328.8,21.0,998.6,990.0,3.9164,34.528,160.5
72,3,2010,4,1,7.0,9.0,5328.8,22.0,1099.4,1090.0,3.8045,34.589,167.0
72,3,2010,4,1,7.0,9.0,5328.8,23.0,1298.4,1287.0,3.6797,34.71,177.3
72,3,2010,4,1,7.0,9.0,5328.8,24.0,1500.0,1486.0,3.6307,34.81,198.7
72,1,2010,4,1,18.0,9.0,5328.8,25.0,1899.7,1880.0,3.3644,34.906,225.6
72,1,2010,4,1,18.0,9.0,5328.8,26.0,2200.9,2176.0,3.0836,34.911,231.6
72,1,2010,4,1,18.0,9.0,5328.8,27.0,2500.8,2471.0,2.8636,34.909,232.5
72,1,2010,4,1,18.0,9.0,5328.8,28.0,2901.2,2864.0,2.6285,34.903,231.0
72,1,2010,4,1,18.0,9.0,5328.8,29.0,3300.7,3255.0,2.4891,34.897,229.5
72,1,2010,4,1,18.0,9.0,5328.8,30.0,3700.1,3646.0,2.4154,34.891,230.2
72,1,2010,4,1,18.0,9.0,5328.8,31.0,4100.2,4037.0,2.3944,34.889,231.9
72,1,2010,4,1,18.0,9.0,5328.8,32.0,4500.5,4427.0,2.4016,34.886,234.0
72,1,2010,4,1,18.0,9.0,5328.8,33.0,4899.1,4814.0,2.4162,34.882,234.8
72,1,2010,4,1,18.0,9.0,5328.8,34.0,5318.8,5222.0,2.449,34.882,234.7
73,1,2010,4,2,13.0,18.0,5288.6,1.0,6.1,6.0,24.508,36.564,210.4
73,1,2010,4,2,13.0,18.0,5288.6,2.0,40.3,40.0,20.763,35.92,255.7
73,1,2010,4,2,13.0,18.0,5288.6,3.0,100.0,99.0,16.984,35.7,201.0
73,1,2010,4,2,13.0,18.0,5288.6,4.0,201.3,200.0,12.949,35.237,40.2
73,1,2010,4,2,13.0,18.0,5288.6,5.0,249.9,248.0,12.318,35.18,26.8
73,1,2010,4,2,13.0,18.0,5288.6,6.0,300.6,299.0,11.388,35.063,31.1
73,1,2010,4,2,13.0,18.0,5288.6,7.0,349.7,347.0,10.415,34.964,22.5
73,1,2010,4,2,13.0,18.0,5288.6,8.0,400.5,398.0,9.2711,34.831,40.9
73,1,2010,4,2,13.0,18.0,5288.6,9.0,500.1,497.0,7.648,34.672,67.3
73,1,2010,4,2,13.0,18.0,5288.6,10.0,599.9,595.0,6.4676,34.571,91.0
73,1,2010,4,2,13.0,18.0,5288.6,11.0,700.2,695.0,5.6039,34.51,103.4
73,1,2010,4,2,13.0,18.0,5288.6,12.0,900.1,893.0,4.3887,34.487,138.8
73,1,2010,4,2,13.0,18.0,5288.6,13.0,1200.0,1189.0,3.7532,34.639,167.8
73,1,2010,4,2,13.0,18.0,5288.6,14.0,1499.9,1486.0,3.6474,34.817,200.3
73,1,2010,4,2,13.0,18.0,5288.6,15.0,1800.4,1782.0,3.4402,34.898,222.3
73,1,2010,4,2,13.0,18.0,5288.6,16.0,2101.5,2078.0,3.1707,34.911,230.0
73,1,2010,4,2,13.0,18.0,5288.6,17.0,2398.9,2371.0,2.9507,34.91,233.3
73,1,2010,4,2,13.0,18.0,5288.6,18.0,2801.4,2766.0,2.6856,34.901,230.6
73,1,2010,4,2,13.0,18.0,5288.6,19.0,3199.9,3157.0,2.5216,34.893,229.2
73,1,2010,4,2,13.0,18.0,5288.6,20.0,3599.9,3548.0,2.4229,34.892,229.2
73,1,2010,4,2,13.0,18.0,5288.6,21.0,4000.2,3939.0,2.3954,34.89,231.7
73,1,2010,4,2,13.0,18.0,5288.6,22.0,4399.9,4329.0,2.3974,34.887,232.8
73,1,2010,4,2,13.0,18.0,5288.6,23.0,4799.7,4718.0,2.4162,34.884,233.8
73,1,2010,4,2,13.0,18.0,5288.6,24.0,5278.6,5183.0,2.4407,34.881,234.6
74,1,2010,4,2,20.0,19.0,5041.3,1.0,5.1,5.0,24.771,36.584,209.5
74,1,2010,4,2,20.0,19.0,5041.3,2.0,40.5,40.0,24.776,36.613,209.3
74,1,2010,4,2,20.0,19.0,5041.3,3.0,74.8,74.0,18.354,35.831,202.0
74,1,2010,4,2,20.0,19.0,5041.3,4.0,100.5,100.0,16.423,35.64,140.0
74,1,2010,4,2,20.0,19.0,5041.3,5.0,150.5,150.0,13.478,35.301,39.3
74,1,2010,4,2,20.0,19.0,5041.3,6.0,200.0,199.0,11.895,35.09,76.2
74,1,2010,4,2,20.0,19.0,5041.3,7.0,250.1,248.0,10.987,34.996,65.8
74,1,2010,4,2,20.0,19.0,5041.3,8.0,300.3,298.0,10.172,34.91,51.6
74,1,2010,4,2,20.0,19.0,5041.3,9.0,350.4,348.0,9.2611,34.827,43.1
74,1,2010,4,2,20.0,19.0,5041.3,10.0,449.7,447.0,7.9663,34.702,50.6
74,1,2010,4,2,20.0,19.0,5041.3,11.0,600.1,596.0,6.0158,34.538,92.4
74,1,2010,4,2,20.0,19.0,5041.3,12.0,800.5,794.0,4.7288,34.48,126.3
74,1,2010,4,2,20.0,19.0,5041.3,13.0,1099.6,1090.0,3.8295,34.591,158.9
74,1,2010,4,2,20.0,19.0,5041.3,14.0,1399.8,1387.0,3.6648,34.789,191.7
74,1,2010,4,2,20.0,19.0,5041.3,15.0,1700.4,1683.0,3.5306,34.886,218.9
74,1,2010,4,2,20.0,19.0,5041.3,16.0,2000.5,1979.0,3.2557,34.909,229.0
74,1,2010,4,2,20.0,19.0,5041.3,17.0,2299.8,2274.0,3.0204,34.911,232.3
74,1,2010,4,2,20.0,19.0,5041.3,18.0,2600.9,2569.0,2.8002,34.906,232.1
74,1,2010,4,2,20.0,19.0,5041.3,19.0,2999.9,2961.0,2.5747,34.898,229.7
74,1,2010,4,2,20.0,19.0,5041.3,20.0,3400.6,3353.0,2.456,34.891,229.3
74,1,2010,4,2,20.0,19.0,5041.3,21.0,3799.8,3744.0,2.3921,34.889,232.1
74,1,2010,4,2,20.0,19.0,5041.3,22.0,4200.6,4135.0,2.3868,34.888,232.5
74,1,2010,4,2,20.0,19.0,5041.3,23.0,4599.4,4523.0,2.4008,34.888,233.3
74,1,2010,4,2,20.0,19.0,5041.3,24.0,5031.3,4943.0,2.4171,34.884,234.7
75,1,2010,4,3,3.0,8.0,5597.0,1.0,5.3,5.0,24.689,36.599,208.8
75,1,2010,4,3,3.0,8.0,5597.0,2.0,100.5,100.0,16.242,35.66,99.6
75,1,2010,4,3,3.0,8.0,5597.0,3.0,200.6,199.0,11.794,35.094,66.4
75,1,2010,4,3,3.0,8.0,5597.0,4.0,249.7,248.0,10.695,34.965,61.2
75,1,2010,4,3,3.0,8.0,5597.0,5.0,299.9,298.0,9.5595,34.851,44.5
75,1,2010,4,3,3.0,8.0,5597.0,6.0,350.4,348.0,8.7587,34.783,33.2
75,1,2010,4,3,3.0,8.0,5597.0,7.0,400.3,398.0,7.9513,34.706,49.6
75,1,2010,4,3,3.0,8.0,5597.0,8.0,500.5,497.0,6.6338,34.585,84.4
75,1,2010,4,3,3.0,8.0,5597.0,9.0,699.8,694.0,5.0416,34.482,128.8
75,1,2010,4,3,3.0,8.0,5597.0,10.0,900.5,893.0,4.1811,34.497,145.7
75,1,2010,4,3,3.0,8.0,5597.0,11.0,1101.2,1092.0,3.7992,34.598,163.6
75,1,2010,4,3,3.0,8.0,5597.0,12.0,1300.1,1288.0,3.6988,34.737,180.8
75,1,2010,4,3,3.0,8.0,5597.0,13.0,1500.6,1486.0,3.6408,34.83,201.9
75,1,2010,4,3,3.0,8.0,5597.0,14.0,1699.4,1682.0,3.4963,34.886,219.4
75,1,2010,4,3,3.0,8.0,5597.0,15.0,1900.4,1881.0,3.3337,34.909,226.9
75,1,2010,4,3,3.0,8.0,5597.0,16.0,2299.8,2274.0,3.0174,34.912,231.4
75,1,2010,4,3,3.0,8.0,5597.0,17.0,2700.4,2667.0,2.737,34.904,231.1
75,1,2010,4,3,3.0,8.0,5597.0,18.0,3100.2,3059.0,2.5386,34.896,228.9
75,1,2010,4,3,3.0,8.0,5597.0,19.0,3500.1,3451.0,2.4207,34.892,230.4
75,1,2010,4,3,3.0,8.0,5597.0,20.0,3900.2,3842.0,2.3926,34.889,231.9
75,1,2010,4,3,3.0,8.0,5597.0,21.0,4300.1,4232.0,2.3904,34.886,232.5
75,1,2010,4,3,3.0,8.0,5597.0,22.0,4699.4,4621.0,2.4032,34.883,234.0
75,1,2010,4,3,3.0,8.0,5597.0,23.0,5101.1,5011.0,2.4202,34.88,235.8
75,1,2010,4,3,3.0,8.0,5597.0,24.0,5587.0,5482.0,2.4806,34.88,234.6
76,1,2010,4,3,11.0,0.0,5782.8,1.0,5.7,6.0,24.806,36.597,208.8
76,1,2010,4,3,11.0,0.0,5782.8,2.0,101.2,101.0,17.3,35.787,187.2
76,1,2010,4,3,11.0,0.0,5782.8,3.0,199.7,198.0,12.676,35.155,115.9
76,1,2010,4,3,11.0,0.0,5782.8,4.0,299.9,298.0,10.42,34.912,80.5
76,1,2010,4,3,11.0,0.0,5782.8,5.0,399.8,397.0,8.4198,34.737,61.8
76,1,2010,4,3,11.0,0.0,5782.8,6.0,500.2,497.0,6.9792,34.608,85.9
76,1,2010,4,3,11.0,0.0,5782.8,7.0,600.5,596.0,5.7996,34.515,112.8
76,1,2010,4,3,11.0,0.0,5782.8,8.0,700.0,695.0,5.0491,34.481,125.8
76,1,2010,4,3,11.0,0.0,5782.8,9.0,800.5,794.0,4.5472,34.479,140.3
76,1,2010,4,3,11.0,0.0,5782.8,10.0,1000.3,992.0,3.9284,34.544,159.2
76,1,2010,4,3,11.0,0.0,5782.8,11.0,1200.7,1190.0,3.756,34.669,172.2
76,1,2010,4,3,11.0,0.0,5782.8,12.0,1400.8,1388.0,3.6807,34.802,194.0
76,1,2010,4,3,11.0,0.0,5782.8,13.0,1699.7,1683.0,3.5149,34.896,218.2
76,1,2010,4,3,11.0,0.0,5782.8,14.0,1999.8,1979.0,3.2893,34.913,226.1
76,1,2010,4,3,11.0,0.0,5782.8,15.0,2301.4,2275.0,3.0271,34.913,230.4
76,1,2010,4,3,11.0,0.0,5782.8,16.0,2599.8,2569.0,2.8173,34.907,231.0
76,1,2010,4,3,11.0,0.0,5782.8,17.0,2900.9,2864.0,2.6342,34.899,230.0
76,1,2010,4,3,11.0,0.0,5782.8,18.0,3301.0,3256.0,2.4602,34.892,227.8
76,1,2010,4,3,11.0,0.0,5782.8,19.0,3700.7,3647.0,2.3899,34.89,230.8
76,1,2010,4,3,11.0,0.0,5782.8,20.0,4100.2,4037.0,2.3774,34.887,231.7
76,1,2010,4,3,11.0,0.0,5782.8,21.0,4500.6,4427.0,2.3893,34.885,233.1
76,1,2010,4,3,11.0,0.0,5782.8,22.0,4899.6,4815.0,2.4064,34.882,233.9
76,1,2010,4,3,11.0,0.0,5782.8,23.0,5300.5,5205.0,2.4407,34.88,234.6
76,1,2010,4,3,11.0,0.0,5782.8,24.0,5772.8,5663.0,2.504,34.881,235.0
77,1,2010,4,3,18.0,33.0,5278.1,1.0,6.1,6.0,25.107,36.765,208.1
77,1,2010,4,3,18.0,33.0,5278.1,2.0,75.2,75.0,18.99,35.899,231.3
77,1,2010,4,3,18.0,33.0,5278.1,3.0,149.9,149.0,14.038,35.389,65.8
77,1,2010,4,3,18.0,33.0,5278.1,4.0,250.3,249.0,11.347,35.062,40.4
77,1,2010,4,3,18.0,33.0,5278.1,5.0,350.2,348.0,9.1845,34.837,55.7
77,1,2010,4,3,18.0,33.0,5278.1,6.0,449.9,447.0,7.8213,34.692,74.1
77,1,2010,4,3,18.0,33.0,5278.1,7.0,549.1,545.0,6.6881,34.596,81.7
77,1,2010,4,3,18.0,33.0,5278.1,8.0,649.9,645.0,5.8622,34.535,90.0
77,1,2010,4,3,18.0,33.0,5278.1,9.0,750.7,745.0,5.071,34.499,107.4
